reference_date,target,horizon,location,target_end_date,output_type,output_type_id,value
2026-03-14,wk inc flu hosp,2,US,2026-03-28,quantile,0.99,14290.85947383655
2026-03-14,wk inc flu hosp,3,US,2026-04-04,quantile,0.01,0
2026-03-14,wk inc flu hosp,3,US,2026-04-04,quantile,0.025,0
2026-03-14,wk inc flu hosp,3,US,2026-04-04,quantile,0.05,0
2026-03-14,wk inc flu hosp,3,US,2026-04-04,quantile,0.1,0
2026-03-14,wk inc flu hosp,3,US,2026-04-04,quantile,0.15,0
2026-03-14,wk inc flu hosp,3,US,2026-04-04,quantile,0.2,122.27432108687844
2026-03-14,wk inc flu hosp,3,US,2026-04-04,quantile,0.25,1104.172521657395
2026-03-14,wk inc flu hosp,3,US,2026-04-04,quantile,0.3,1985.947452609374
2026-03-14,wk inc flu hosp,3,US,2026-04-04,quantile,0.35,2803.0433368706913
2026-03-14,wk inc flu hosp,3,US,2026-04-04,quantile,0.4,3578.3874270539454
2026-03-14,wk inc flu hosp,3,US,2026-04-04,quantile,0.45,4328.5418072902985
2026-03-14,wk inc flu hosp,3,US,2026-04-04,quantile,0.5,5066.802773239269
2026-03-14,wk inc flu hosp,3,US,2026-04-04,quantile,0.55,5805.063739188241
2026-03-14,wk inc flu hosp,3,US,2026-04-04,quantile,0.6,6555.218119424593
2026-03-14,wk inc flu hosp,3,US,2026-04-04,quantile,0.65,7330.562209607848
2026-03-14,wk inc flu hosp,3,US,2026-04-04,quantile,0.7,8147.658093869164
2026-03-14,wk inc flu hosp,3,US,2026-04-04,quantile,0.75,9029.4330248211445
2026-03-14,wk inc flu hosp,3,US,2026-04-04,quantile,0.8,10011.331225391661
2026-03-14,wk inc flu hosp,3,US,2026-04-04,quantile,0.85,11155.853499011868
2026-03-14,wk inc flu hosp,3,US,2026-04-04,quantile,0.9,12595.92386234822
2026-03-14,wk inc flu hosp,3,US,2026-04-04,quantile,0.95,14730.325072410204
2026-03-14,wk inc flu hosp,3,US,2026-04-04,quantile,0.975,16581.59981039443
2026-03-14,wk inc flu hosp,3,US,2026-04-04,quantile,0.99,18734.106774074724
