reference_date,target,horizon,location,target_end_date,output_type,output_type_id,value
2026-02-07,wk inc flu hosp,2,US,2026-02-21,quantile,0.025,11047.846535355278
2026-02-07,wk inc flu hosp,2,US,2026-02-21,quantile,0.05,12344.603209777995
2026-02-07,wk inc flu hosp,2,US,2026-02-21,quantile,0.1,13839.680606046879
2026-02-07,wk inc flu hosp,2,US,2026-02-21,quantile,0.15,14848.402227413637
2026-02-07,wk inc flu hosp,2,US,2026-02-21,quantile,0.2,15650.102194949799
2026-02-07,wk inc flu hosp,2,US,2026-02-21,quantile,0.25,16337.88938237715
2026-02-07,wk inc flu hosp,2,US,2026-02-21,quantile,0.3,16955.54353364357
2026-02-07,wk inc flu hosp,2,US,2026-02-21,quantile,0.35,17527.892153661433
2026-02-07,wk inc flu hosp,2,US,2026-02-21,quantile,0.4,18070.9950239648
2026-02-07,wk inc flu hosp,2,US,2026-02-21,quantile,0.45,18596.45333626162
2026-02-07,wk inc flu hosp,2,US,2026-02-21,quantile,0.5,19113.580705537184
2026-02-07,wk inc flu hosp,2,US,2026-02-21,quantile,0.55,19630.70807481275
2026-02-07,wk inc flu hosp,2,US,2026-02-21,quantile,0.6,20156.16638710957
2026-02-07,wk inc flu hosp,2,US,2026-02-21,quantile,0.65,20699.269257412936
2026-02-07,wk inc flu hosp,2,US,2026-02-21,quantile,0.7,21271.6178774308
2026-02-07,wk inc flu hosp,2,US,2026-02-21,quantile,0.75,21889.272028697218
2026-02-07,wk inc flu hosp,2,US,2026-02-21,quantile,0.8,22577.05921612457
2026-02-07,wk inc flu hosp,2,US,2026-02-21,quantile,0.85,23378.75918366073
2026-02-07,wk inc flu hosp,2,US,2026-02-21,quantile,0.9,24387.480805027488
2026-02-07,wk inc flu hosp,2,US,2026-02-21,quantile,0.95,25882.558201296368
2026-02-07,wk inc flu hosp,2,US,2026-02-21,quantile,0.975,27179.31487571909
2026-02-07,wk inc flu hosp,2,US,2026-02-21,quantile,0.99,28687.074753074256
2026-02-07,wk inc flu hosp,3,US,2026-02-28,quantile,0.01,5321.657425029442
2026-02-07,wk inc flu hosp,3,US,2026-02-28,quantile,0.025,7476.79678907657
2026-02-07,wk inc flu hosp,3,US,2026-02-28,quantile,0.05,9330.335536600185
2026-02-07,wk inc flu hosp,3,US,2026-02-28,quantile,0.1,11467.347004665118
2026-02-07,wk inc flu hosp,3,US,2026-02-28,quantile,0.15,12909.17849668383
2026-02-07,wk inc flu hosp,3,US,2026-02-28,quantile,0.2,14055.10045955186
2026-02-07,wk inc flu hosp,3,US,2026-02-28,quantile,0.25,15038.199468866314
2026-02-07,wk inc flu hosp,3,US,2026-02-28,quantile,0.3,15921.052763182905
2026-02-07,wk inc flu hosp,3,US,2026-02-28,quantile,0.35,16739.147911809803
2026-02-07,wk inc flu hosp,3,US,2026-02-28,quantile,0.4,17515.440206157717
2026-02-07,wk inc flu hosp,3,US,2026-02-28,quantile,0.45,18266.511984896857
2026-02-07,wk inc flu hosp,3,US,2026-02-28,quantile,0.5,19005.675804341947
2026-02-07,wk inc flu hosp,3,US,2026-02-28,quantile,0.55,19744.83962378704
2026-02-07,wk inc flu hosp,3,US,2026-02-28,quantile,0.6,20495.911402526177
2026-02-07,wk inc flu hosp,3,US,2026-02-28,quantile,0.65,21272.20369687409
2026-02-07,wk inc flu hosp,3,US,2026-02-28,quantile,0.7,22090.298845500987
2026-02-07,wk inc flu hosp,3,US,2026-02-28,quantile,0.75,22973.15213981758
2026-02-07,wk inc flu hosp,3,US,2026-02-28,quantile,0.8,23956.251149132033
2026-02-07,wk inc flu hosp,3,US,2026-02-28,quantile,0.85,25102.173112000062
2026-02-07,wk inc flu hosp,3,US,2026-02-28,quantile,0.9,26544.004604018774
2026-02-07,wk inc flu hosp,3,US,2026-02-28,quantile,0.95,28681.0160720837
2026-02-07,wk inc flu hosp,3,US,2026-02-28,quantile,0.975,30534.55481960732
2026-02-07,wk inc flu hosp,3,US,2026-02-28,quantile,0.99,32689.69418365445
