reference_date,target,horizon,location,target_end_date,output_type,output_type_id,value
2026-04-25,wk inc flu hosp,2,US,2026-05-09,quantile,0.975,9751.912475131388
2026-04-25,wk inc flu hosp,2,US,2026-05-09,quantile,0.99,11244.242542466749
2026-04-25,wk inc flu hosp,3,US,2026-05-16,quantile,0.01,0
2026-04-25,wk inc flu hosp,3,US,2026-05-16,quantile,0.025,0
2026-04-25,wk inc flu hosp,3,US,2026-05-16,quantile,0.05,0
2026-04-25,wk inc flu hosp,3,US,2026-05-16,quantile,0.1,0
2026-04-25,wk inc flu hosp,3,US,2026-05-16,quantile,0.15,0
2026-04-25,wk inc flu hosp,3,US,2026-05-16,quantile,0.2,0
2026-04-25,wk inc flu hosp,3,US,2026-05-16,quantile,0.25,0
2026-04-25,wk inc flu hosp,3,US,2026-05-16,quantile,0.3,0
2026-04-25,wk inc flu hosp,3,US,2026-05-16,quantile,0.35,0
2026-04-25,wk inc flu hosp,3,US,2026-05-16,quantile,0.4,230.58940845275242
2026-04-25,wk inc flu hosp,3,US,2026-05-16,quantile,0.45,973.8525482745029
2026-04-25,wk inc flu hosp,3,US,2026-05-16,quantile,0.5,1705.3315318221064
2026-04-25,wk inc flu hosp,3,US,2026-05-16,quantile,0.55,2436.8105153697106
2026-04-25,wk inc flu hosp,3,US,2026-05-16,quantile,0.6,3180.0736551914606
2026-04-25,wk inc flu hosp,3,US,2026-05-16,quantile,0.65,3948.295101462656
2026-04-25,wk inc flu hosp,3,US,2026-05-16,quantile,0.7,4757.8847918943075
2026-04-25,wk inc flu hosp,3,US,2026-05-16,quantile,0.75,5631.559359506616
2026-04-25,wk inc flu hosp,3,US,2026-05-16,quantile,0.8,6604.437421368265
2026-04-25,wk inc flu hosp,3,US,2026-05-16,quantile,0.85,7738.4456216787885
2026-04-25,wk inc flu hosp,3,US,2026-05-16,quantile,0.9,9165.286879981362
2026-04-25,wk inc flu hosp,3,US,2026-05-16,quantile,0.95,11280.080563556436
2026-04-25,wk inc flu hosp,3,US,2026-05-16,quantile,0.975,13114.348696461704
2026-04-25,wk inc flu hosp,3,US,2026-05-16,quantile,0.99,15247.081806423845
