reference_date,target,horizon,location,target_end_date,output_type,output_type_id,value
2026-05-09,wk inc flu hosp,3,US,2026-05-30,quantile,0.05,0
2026-05-09,wk inc flu hosp,3,US,2026-05-30,quantile,0.1,0
2026-05-09,wk inc flu hosp,3,US,2026-05-30,quantile,0.15,0
2026-05-09,wk inc flu hosp,3,US,2026-05-30,quantile,0.2,0
2026-05-09,wk inc flu hosp,3,US,2026-05-30,quantile,0.25,0
2026-05-09,wk inc flu hosp,3,US,2026-05-30,quantile,0.3,0
2026-05-09,wk inc flu hosp,3,US,2026-05-30,quantile,0.35,0
2026-05-09,wk inc flu hosp,3,US,2026-05-30,quantile,0.4,0
2026-05-09,wk inc flu hosp,3,US,2026-05-30,quantile,0.45,732.2495021506353
2026-05-09,wk inc flu hosp,3,US,2026-05-30,quantile,0.5,1461.2266006459672
2026-05-09,wk inc flu hosp,3,US,2026-05-30,quantile,0.55,2190.2036991412997
2026-05-09,wk inc flu hosp,3,US,2026-05-30,quantile,0.6,2930.924648440492
2026-05-09,wk inc flu hosp,3,US,2026-05-30,quantile,0.65,3696.518539038197
2026-05-09,wk inc flu hosp,3,US,2026-05-30,quantile,0.7,4503.339181567555
2026-05-09,wk inc flu hosp,3,US,2026-05-30,quantile,0.75,5374.025511116402
2026-05-09,wk inc flu hosp,3,US,2026-05-30,quantile,0.8,6343.57602818811
2026-05-09,wk inc flu hosp,3,US,2026-05-30,quantile,0.85,7473.705568647396
2026-05-09,wk inc flu hosp,3,US,2026-05-30,quantile,0.9,8895.666587194075
2026-05-09,wk inc flu hosp,3,US,2026-05-30,quantile,0.95,11003.227020293632
2026-05-09,wk inc flu hosp,3,US,2026-05-30,quantile,0.975,12831.221387134814
2026-05-09,wk inc flu hosp,3,US,2026-05-30,quantile,0.99,14956.659888217802
