reference_date,target,horizon,location,target_end_date,output_type,output_type_id,value
2025-10-04,wk inc flu hosp,3,US,2025-10-25,quantile,0.5,849.9260409843176
2025-10-04,wk inc flu hosp,3,US,2025-10-25,quantile,0.55,1474.9343109924691
2025-10-04,wk inc flu hosp,3,US,2025-10-25,quantile,0.6,2110.011489734934
2025-10-04,wk inc flu hosp,3,US,2025-10-25,quantile,0.65,2766.414158733657
2025-10-04,wk inc flu hosp,3,US,2025-10-25,quantile,0.7,3458.1637007082845
2025-10-04,wk inc flu hosp,3,US,2025-10-25,quantile,0.75,4204.670220150824
2025-10-04,wk inc flu hosp,3,US,2025-10-25,quantile,0.8,5035.940629895222
2025-10-04,wk inc flu hosp,3,US,2025-10-25,quantile,0.85,6004.887816885743
2025-10-04,wk inc flu hosp,3,US,2025-10-25,quantile,0.9,7224.044629980851
2025-10-04,wk inc flu hosp,3,US,2025-10-25,quantile,0.95,9031.018680260457
2025-10-04,wk inc flu hosp,3,US,2025-10-25,quantile,0.975,10598.299187648532
2025-10-04,wk inc flu hosp,3,US,2025-10-25,quantile,0.99,12420.601483993036
