reference_date,target,horizon,location,target_end_date,output_type,output_type_id,value
2026-01-03,wk inc flu hosp,2,US,2026-01-17,quantile,0.85,43509.49463644613
2026-01-03,wk inc flu hosp,2,US,2026-01-17,quantile,0.9,44448.89940418853
2026-01-03,wk inc flu hosp,2,US,2026-01-17,quantile,0.95,45841.23878152427
2026-01-03,wk inc flu hosp,2,US,2026-01-17,quantile,0.975,47048.88554625201
2026-01-03,wk inc flu hosp,2,US,2026-01-17,quantile,0.99,48453.03589595801
2026-01-03,wk inc flu hosp,3,US,2026-01-24,quantile,0.01,26640.13311643777
2026-01-03,wk inc flu hosp,3,US,2026-01-24,quantile,0.025,28671.365862631916
2026-01-03,wk inc flu hosp,3,US,2026-01-24,quantile,0.05,30418.33808313807
2026-01-03,wk inc flu hosp,3,US,2026-01-24,quantile,0.1,32432.485170486707
2026-01-03,wk inc flu hosp,3,US,2026-01-24,quantile,0.15,33791.42064813609
2026-01-03,wk inc flu hosp,3,US,2026-01-24,quantile,0.2,34871.45948664051
2026-01-03,wk inc flu hosp,3,US,2026-01-24,quantile,0.25,35798.03664159561
2026-01-03,wk inc flu hosp,3,US,2026-01-24,quantile,0.3,36630.131563816154
2026-01-03,wk inc flu hosp,3,US,2026-01-24,quantile,0.35,37401.191516186445
2026-01-03,wk inc flu hosp,3,US,2026-01-24,quantile,0.4,38132.852008868715
2026-01-03,wk inc flu hosp,3,US,2026-01-24,quantile,0.45,38840.7420029767
2026-01-03,wk inc flu hosp,3,US,2026-01-24,quantile,0.5,39537.40866867173
2026-01-03,wk inc flu hosp,3,US,2026-01-24,quantile,0.55,40234.07533436675
2026-01-03,wk inc flu hosp,3,US,2026-01-24,quantile,0.6,40941.96532847474
2026-01-03,wk inc flu hosp,3,US,2026-01-24,quantile,0.65,41673.62582115701
2026-01-03,wk inc flu hosp,3,US,2026-01-24,quantile,0.7,42444.6857735273
2026-01-03,wk inc flu hosp,3,US,2026-01-24,quantile,0.75,43276.780695747846
2026-01-03,wk inc flu hosp,3,US,2026-01-24,quantile,0.8,44203.35785070295
2026-01-03,wk inc flu hosp,3,US,2026-01-24,quantile,0.85,45283.396689207366
2026-01-03,wk inc flu hosp,3,US,2026-01-24,quantile,0.9,46642.332166856744
2026-01-03,wk inc flu hosp,3,US,2026-01-24,quantile,0.95,48656.47925420538
2026-01-03,wk inc flu hosp,3,US,2026-01-24,quantile,0.975,50403.45147471154
2026-01-03,wk inc flu hosp,3,US,2026-01-24,quantile,0.99,52434.684220905685
