reference_date,target,horizon,location,target_end_date,output_type,output_type_id,value
2026-02-21,wk inc flu hosp,3,US,2026-03-14,quantile,0.35,9116.059811427094
2026-02-21,wk inc flu hosp,3,US,2026-03-14,quantile,0.4,9891.981285889275
2026-02-21,wk inc flu hosp,3,US,2026-03-14,quantile,0.45,10642.694292097503
2026-02-21,wk inc flu hosp,3,US,2026-03-14,quantile,0.5,11381.505027214616
2026-02-21,wk inc flu hosp,3,US,2026-03-14,quantile,0.55,12120.31576233173
2026-02-21,wk inc flu hosp,3,US,2026-03-14,quantile,0.6,12871.028768539958
2026-02-21,wk inc flu hosp,3,US,2026-03-14,quantile,0.65,13646.950243002138
2026-02-21,wk inc flu hosp,3,US,2026-03-14,quantile,0.7,14464.6546033245
2026-02-21,wk inc flu hosp,3,US,2026-03-14,quantile,0.75,15347.086175616923
2026-02-21,wk inc flu hosp,3,US,2026-03-14,quantile,0.8,16329.715577458843
2026-02-21,wk inc flu hosp,3,US,2026-03-14,quantile,0.85,17475.09015546369
2026-02-21,wk inc flu hosp,3,US,2026-03-14,quantile,0.9,18916.23291233327
2026-02-21,wk inc flu hosp,3,US,2026-03-14,quantile,0.95,21052.223571156414
2026-02-21,wk inc flu hosp,3,US,2026-03-14,quantile,0.975,22904.876918900125
2026-02-21,wk inc flu hosp,3,US,2026-03-14,quantile,0.99,25058.98681435851
