reference_date,target,horizon,location,target_end_date,output_type,output_type_id,value
2026-02-14,wk inc flu hosp,1,US,2026-02-21,quantile,0.99,22112.509668102786
2026-02-14,wk inc flu hosp,2,US,2026-02-28,quantile,0.01,7843.712162991102
2026-02-14,wk inc flu hosp,2,US,2026-02-28,quantile,0.025,9348.037430830791
2026-02-14,wk inc flu hosp,2,US,2026-02-28,quantile,0.05,10641.840151590119
2026-02-14,wk inc flu hosp,2,US,2026-02-28,quantile,0.1,12133.511828467796
2026-02-14,wk inc flu hosp,2,US,2026-02-28,quantile,0.15,13139.935627129993
2026-02-14,wk inc flu hosp,2,US,2026-02-28,quantile,0.2,13939.809358023034
2026-02-14,wk inc flu hosp,2,US,2026-02-28,quantile,0.25,14626.02979702178
2026-02-14,wk inc flu hosp,2,US,2026-02-28,quantile,0.3,15242.276959776918
2026-02-14,wk inc flu hosp,2,US,2026-02-28,quantile,0.35,15813.321795255872
2026-02-14,wk inc flu hosp,2,US,2026-02-28,quantile,0.4,16355.187501529183
2026-02-14,wk inc flu hosp,2,US,2026-02-28,quantile,0.45,16879.448843309343
2026-02-14,wk inc flu hosp,2,US,2026-02-28,quantile,0.5,17395.398219583567
2026-02-14,wk inc flu hosp,2,US,2026-02-28,quantile,0.55,17911.34759585779
2026-02-14,wk inc flu hosp,2,US,2026-02-28,quantile,0.6,18435.60893763795
2026-02-14,wk inc flu hosp,2,US,2026-02-28,quantile,0.65,18977.474643911264
2026-02-14,wk inc flu hosp,2,US,2026-02-28,quantile,0.7,19548.519479390216
2026-02-14,wk inc flu hosp,2,US,2026-02-28,quantile,0.75,20164.766642145354
2026-02-14,wk inc flu hosp,2,US,2026-02-28,quantile,0.8,20850.9870811441
2026-02-14,wk inc flu hosp,2,US,2026-02-28,quantile,0.85,21650.860812037143
2026-02-14,wk inc flu hosp,2,US,2026-02-28,quantile,0.9,22657.28461069934
2026-02-14,wk inc flu hosp,2,US,2026-02-28,quantile,0.95,24148.95628757701
2026-02-14,wk inc flu hosp,2,US,2026-02-28,quantile,0.975,25442.759008336343
2026-02-14,wk inc flu hosp,2,US,2026-02-28,quantile,0.99,26947.084276176032
2026-02-14,wk inc flu hosp,3,US,2026-03-07,quantile,0.01,3015.4881590699297
2026-02-14,wk inc flu hosp,3,US,2026-03-07,quantile,0.025,5165.8428266715255
2026-02-14,wk inc flu hosp,3,US,2026-03-07,quantile,0.05,7015.266471290481
2026-02-14,wk inc flu hosp,3,US,2026-03-07,quantile,0.1,9147.533489253537
2026-02-14,wk inc flu hosp,3,US,2026-03-07,quantile,0.15,10586.163923312839
2026-02-14,wk inc flu hosp,3,US,2026-03-07,quantile,0.2,11729.541786790334
2026-02-14,wk inc flu hosp,3,US,2026-03-07,quantile,0.25,12710.458185358613
2026-02-14,wk inc flu hosp,3,US,2026-03-07,quantile,0.3,13591.351427768717
2026-02-14,wk inc flu hosp,3,US,2026-03-07,quantile,0.35,14407.630296198127
2026-02-14,wk inc flu hosp,3,US,2026-03-07,quantile,0.4,15182.199118253055
2026-02-14,wk inc flu hosp,3,US,2026-03-07,quantile,0.45,15931.603417603146
2026-02-14,wk inc flu hosp,3,US,2026-03-07,quantile,0.5,16669.126194914923
2026-02-14,wk inc flu hosp,3,US,2026-03-07,quantile,0.55,17406.6489722267
2026-02-14,wk inc flu hosp,3,US,2026-03-07,quantile,0.6,18156.05327157679
2026-02-14,wk inc flu hosp,3,US,2026-03-07,quantile,0.65,18930.62209363172
2026-02-14,wk inc flu hosp,3,US,2026-03-07,quantile,0.7,19746.90096206113
2026-02-14,wk inc flu hosp,3,US,2026-03-07,quantile,0.75,20627.794204471233
2026-02-14,wk inc flu hosp,3,US,2026-03-07,quantile,0.8,21608.710603039515
2026-02-14,wk inc flu hosp,3,US,2026-03-07,quantile,0.85,22752.08846651701
2026-02-14,wk inc flu hosp,3,US,2026-03-07,quantile,0.9,24190.718900576307
2026-02-14,wk inc flu hosp,3,US,2026-03-07,quantile,0.95,26322.985918539358
2026-02-14,wk inc flu hosp,3,US,2026-03-07,quantile,0.975,28172.40956315832
2026-02-14,wk inc flu hosp,3,US,2026-03-07,quantile,0.99,30322.764230759916
